date,open,high,low,close,volume,symbol,t_sma,t_wma,t_ema,t_willr,t_stck,t_stcd,t_rsi,t_cci,t_mom,t_macd,updown
2000-01-03,11.95111985004996,11.974784788046458,11.525139345145591,11.54880428314209,2506717.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-04,11.477803230285645,11.64346237696591,11.383140418050726,11.477803230285645,1036456.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-05,11.47779995255669,11.809117376571669,11.47779995255669,11.66712474822998,960722.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-06,11.690793889870896,11.832786560058594,11.619797554777044,11.832786560058594,889494.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-07,11.832784320638211,12.235099650709392,11.832784320638211,12.164102554321287,1114764.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-10,12.495424126982815,13.158060771416148,12.448092716743032,12.80307674407959,2768030.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-11,12.708412040646442,12.921402580436618,12.353428840637209,12.353428840637209,1572598.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-12,12.353429198356787,12.566419744314556,12.116773724831107,12.471756935119627,1020794.0,MAR,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
2000-01-13,12.471755709633616,12.684745459931998,12.448090009660296,12.495421409606934,941842.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-14,12.495417880691583,12.661076958989172,12.377090188973456,12.400755882263184,798528.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-18,12.306102644940674,12.47176106644524,12.164108384112062,12.235105514526367,949995.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-19,12.140437909981191,12.471755376567382,12.140437909981191,12.306097030639648,933904.0,MAR,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
2000-01-20,12.16410133238987,12.329760432590309,12.11677071428305,12.187767028808594,880698.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-21,12.187767747055767,12.258764065765252,12.093105730532896,12.140437126159668,1187708.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-24,12.140440591007604,12.140440591007604,11.406807623069207,11.43047332763672,1540417.0,MAR,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-01-25,11.406804799204725,12.093106188107576,11.406804799204725,11.71445655822754,1266660.0,MAR,-1,-1,-1,1,-1,-1,1,1,1,-1,1
2000-01-26,11.73812429808718,11.785455703735352,11.454137413659822,11.785455703735352,1036241.0,MAR,-1,-1,-1,1,1,-1,1,-1,-1,-1,1
2000-01-27,11.738124521689844,12.069442043345894,11.738124521689844,11.832786560058594,1030019.0,MAR,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-01-28,11.761786758701312,12.164101271617756,11.64345905192949,11.66712474822998,2047596.0,MAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-31,11.738124572197002,11.809120907596336,11.525134791268142,11.76179027557373,1059197.0,MAR,-1,-1,-1,1,1,1,1,-1,-1,-1,1
2000-02-01,11.738122336266144,12.35342740793159,11.714456637397364,12.093106269836426,966515.0,MAR,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-02,11.998444876348886,12.211435416324598,11.880117917640195,11.903782844543455,767848.0,MAR,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1
2000-02-03,11.90378181904174,12.306097162699944,11.880116894177196,12.211434364318848,1575602.0,MAR,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-04,12.164102828894784,12.850404235817768,12.11677220496505,12.826739311218262,1463825.0,MAR,1,1,1,1,1,1,-1,1,1,-1,1
2000-02-07,12.661075425150011,12.826734483378663,12.306092393000418,12.590078353881836,1332096.0,MAR,1,1,1,-1,1,1,-1,-1,1,-1,-1
2000-02-08,12.590082814401775,12.85040395181965,12.448089396289234,12.684744834899902,1953197.0,MAR,1,1,1,1,1,1,1,1,1,-1,1
2000-02-09,12.542752435263544,12.75574217920607,12.353427615857406,12.377093315124512,1726211.0,MAR,1,1,1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-10,12.42442317572828,12.42442317572828,12.093105730532896,12.140437126159668,1801515.0,MAR,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-11,12.140437871914878,12.59008305906704,12.04577507484645,12.377093315124512,847444.0,MAR,1,1,1,1,1,1,1,1,1,-1,1
