date,open,high,low,close,volume,symbol,t_sma,t_wma,t_ema,t_willr,t_stck,t_stcd,t_rsi,t_cci,t_mom,t_macd,updown
2000-01-03,18.63517716754178,18.63517716754178,17.916353011879686,18.14691925048828,4387600.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-04,17.9977293313886,18.255421009833505,17.902790291961534,18.14691925048828,3702400.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-05,18.02486498660453,18.78437773246597,18.02486498660453,18.4724349975586,5567600.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-06,18.513115903021585,19.35400468396469,18.513115903021585,19.25906562805176,4353400.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-07,19.53032708085532,19.720205260808083,19.313323446623595,19.59814071655273,4487400.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-10,19.54387852545313,19.54387852545313,19.02849519167991,19.06918334960937,2104800.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-11,19.069185318573723,19.286188849937293,18.86574450792037,18.89286994934082,2791200.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-12,18.8928735070682,19.014938016446248,18.63518176504789,18.82505989074707,2992600.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-13,18.770814556636445,19.367574556991936,18.6894381929516,19.00138092041016,3253400.0,CVX,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
2000-01-14,18.62161886829069,18.974249669875224,18.567367975739227,18.87931060791016,3673000.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-18,18.98782061395985,19.42182794227893,18.86575605287011,19.381139755249023,4317400.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-19,19.31330887849397,19.31330887849397,19.04205454031288,19.08274269104004,5027000.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-20,19.13699622699193,19.13699622699193,18.83861641338893,18.98780632019043,3419800.0,CVX,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-21,19.06918811730793,19.50319524373315,19.055625394607144,19.2183780670166,3947800.0,CVX,1,1,1,-1,-1,-1,1,-1,-1,-1,1
2000-01-24,19.421818732544203,19.61169684864449,19.082750668079395,19.272628784179688,3536600.0,CVX,1,1,1,1,-1,-1,1,1,1,-1,1
2000-01-25,19.27262895781975,19.63882247074103,19.01493722650478,19.2183780670166,3854600.0,CVX,1,1,1,-1,-1,-1,-1,-1,1,-1,-1
2000-01-26,19.367575865525467,19.47607769110264,18.770815824851013,19.042070388793945,2681000.0,CVX,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
2000-01-27,18.94712666991554,19.01494029436048,18.13336317657629,18.29611587524414,3550800.0,CVX,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-01-28,18.133358677438853,18.16048412048664,17.767165196293867,17.91635513305664,4066000.0,CVX,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-01-31,17.807851252534466,18.214732850079045,17.52303413425326,18.14691925048828,3660600.0,CVX,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-02-01,18.092676780351027,18.32324312612761,17.902798613240897,18.05198860168457,2611600.0,CVX,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-02,17.9434791022458,18.21473351044301,17.889228220606356,17.929916381835938,3418800.0,CVX,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-03,17.8214120403767,17.902788351063354,17.495906797630095,17.672222137451172,3512800.0,CVX,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-02-04,17.631544721629187,17.631544721629187,17.007659293017692,17.04834747314453,4224200.0,CVX,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-02-07,17.170407816166936,17.36028594367589,17.02121785883847,17.156845092773438,3135600.0,CVX,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-02-08,17.38741583493074,17.509480376673622,16.994096755981445,16.994096755981445,3567400.0,CVX,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-09,17.021216368675233,17.075467257499696,16.261703925132753,16.275266647338867,4802400.0,CVX,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
2000-02-10,16.397330391979295,16.80421203942295,16.24814045458329,16.6685848236084,3832600.0,CVX,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-02-11,16.790656792150962,16.844907702626408,15.664950399785427,16.058269500732422,5019800.0,CVX,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
2000-02-14,16.098954474491954,16.370208972798476,15.97688995025402,16.017578125,5039800.0,CVX,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
2000-02-15,16.153204162659183,16.858465805361348,16.153204162659183,16.817777633666992,6143400.0,CVX,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-02-16,17.014730614351937,17.274601901870174,16.918988561055745,17.02840805053711,4749200.0,CVX,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-02-17,17.096795069826378,17.11047250588224,16.75485916842985,17.01473045349121,3735800.0,CVX,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1
2000-02-18,16.96001855538848,17.014728292663925,16.59072782877921,16.672792434692383,3570400.0,CVX,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1
2000-02-22,16.42660867547713,16.67280264396888,16.248801920455314,16.563383102416992,3526400.0,CVX,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-02-23,16.412923116325924,16.426600552256197,15.934212858766418,16.02995491027832,3770000.0,CVX,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
2000-02-24,16.04362852992661,16.09833826063395,15.619628116944748,15.633305549621582,5415600.0,CVX,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
2000-02-25,15.75640627576682,15.92053550780606,15.305050887658918,15.551244735717772,6453400.0,CVX,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
2000-02-28,15.551240606060173,16.399241413074886,15.510208308946558,16.317176818847656,5097800.0,CVX,-1,1,-1,1,1,1,1,1,-1,1,1
2000-02-29,16.31717905180225,16.508663131203114,16.07098523542971,16.344533920288086,4296600.0,CVX,-1,1,-1,1,1,1,1,1,-1,1,1
