date,open,high,low,close,volume,symbol,x_sma,x_ema,x_willr,x_stck,x_stcd,x_rsi,x_cci,x_mom,dif,dm,mcad,increase,updown
2000-02-18,32.22104960336735,32.88540114158111,31.39061018060015,31.72278594970703,19394400.0,WMT,37.18588965279715,36.69314826117336,-96.11650767882057,16.300484088258607,27.25171049056166,28.411538632909995,-223.676384578606,-4.650463104248047,-2.370037921389745,-0.44431236415830466,-1.9257255572314402,-1.291997209187272,-1
2000-02-22,32.719327257825185,32.760849246731055,31.058447701590403,31.97193145751953,12342600.0,WMT,36.684661865234375,36.06365268735286,-89.71961359048282,14.293516616394527,22.931013174992746,29.53509627158401,-159.99694232204024,-7.017189025878906,-2.5408470962080756,-0.4920972311813081,-2.0487498650267675,0.7853834408096838,1
2000-02-23,32.17953088435721,32.221052859691866,31.05843755032154,31.22452545166016,12874400.0,WMT,36.14487648010254,35.418435722593834,-98.13084158093682,10.151694827797943,18.67038619750052,28.10982142526192,-132.22320264910647,-7.5569953918457,-2.705338557331345,-0.5252709538436617,-2.180067603487683,-2.3376942580163944,-1
2000-02-24,31.224529893840263,31.805837631225582,28.85777696305716,31.805837631225582,19431900.0,WMT,35.64661339351109,34.93675597707807,-73.40823130871425,15.63204499925435,17.65747041461584,30.90274187842574,-119.41245304386617,-6.975683212280277,-2.7570110831197923,-0.4615547837056875,-2.295456299414105,1.8617166190896108,1
2000-02-25,29.43906519654092,30.1034164562654,28.98232370548034,29.56363105773925,16908500.0,WMT,35.0860652923584,34.22033932116623,-93.63313346355098,12.543529866547496,15.952671659527908,26.60872325869924,-119.63941541154898,-7.847673416137702,-2.9449418076695366,-0.5195884066043455,-2.425353401065191,-7.049669936329647,-1
2000-02-28,29.60514109383094,31.182974700514777,29.60514109383094,30.684711456298828,17836100.0,WMT,34.63228716169085,33.74892227251724,-83.52088883957855,13.855424933729767,15.253547887411484,31.71755712509152,-84.11225771700879,-6.352893829345703,-2.9691894739397213,-0.43506885829962405,-2.5341206156400973,3.792093049632676,1
2000-02-29,31.84735272725424,33.051489922939204,31.84735272725424,32.38713836669922,17197200.0,WMT,34.12215995788574,33.56735108507484,-68.16484711900121,19.848773071415152,16.785350278047115,38.696346551888,-38.030648672307926,-7.141780853271484,-2.818543880883688,-0.22753861219487215,-2.5910052686888156,5.548127486305313,1
2000-03-01,33.134530203683035,33.21757413903061,31.55669543207908,32.55322265625,10165800.0,WMT,33.7039737701416,33.43213396123153,-63.967628849996586,25.243369064272347,19.604764309985857,39.3476204150907,-31.306088054550486,-5.854606628417969,-2.655147659455288,-0.05131391261317786,-2.60383374684211,0.51280939881231,1
2000-03-02,35.04452333579989,35.127567229960555,33.50821129382762,33.59125518798828,15542700.0,WMT,33.39849008832659,33.453350124799094,-53.84631289661406,32.2135296023848,23.807760050819056,43.39521957259142,17.71689062443353,-4.276771545410156,-2.4140665699416033,0.15181374152040572,-2.565880311462009,3.1887243321483747,1
2000-03-03,34.62933006196011,35.41824765329973,34.21411027704452,34.96150588989258,10790800.0,WMT,33.23536927359445,33.65443756014489,-40.48571015510548,41.31383047548875,29.643185331711667,48.299942006178085,50.09169654298943,-2.28369140625,-2.0883668960118342,0.38201073236014027,-2.4703776283719745,4.079188747892569,1
2000-03-06,34.961494266396706,35.003016231083635,32.304088526433056,33.549747467041016,10493600.0,WMT,32.837945393153596,33.640478881064375,-51.502244092277664,43.708480611785326,34.33165376794903,44.063641605891185,27.698412565534746,-5.563934326171875,-1.922008941382515,0.43869494959156796,-2.360703890974083,-4.038036654650233,-1
2000-03-07,32.96844391691231,32.96844391691231,31.307565130166093,31.59821891784668,9724700.0,WMT,32.34264741625105,33.36817755263535,-68.42112314030253,39.665269989654846,36.10953511367118,38.97475536810827,-26.51339786188924,-6.934171676635742,-1.925445767846476,0.3482064985020856,-2.2736522663485617,-5.81682038325773,-1
2000-03-08,31.432148512708263,32.76085228074877,30.311054708424084,32.09650039672852,10018700.0,WMT,32.13207285744803,33.198620598514445,-51.552618957770036,42.592644863931945,38.270579210458344,40.85303118880928,-28.75849380975711,-2.9480438232421804,-1.8664470863579012,0.3257641439925285,-2.1922112303504298,1.5769290040598256,1
2000-03-09,32.55324074074074,32.843894675925924,31.14149305555556,32.51171875,7944900.0,WMT,32.15876647404262,33.107033685379186,-44.30366418102635,46.96054634850564,41.167241637082945,42.44280714259535,3.6000127284587915,0.37371063232421875,-1.7658301642884098,0.34110485284961634,-2.106935017138026,1.2936561560892132,1
2000-03-10,33.05149216633266,33.05149216633266,31.515179088249354,31.847354888916016,7005500.0,WMT,32.16766425541469,32.93907651251743,-54.43043545175388,46.49688542999467,42.94379231320333,40.564098629960775,1.0733132744049727,0.12456893920898438,-1.7198735086875274,0.3096492067603993,-2.0295227154479267,-2.0434596712423403,-1
2000-03-13,30.72626321375136,31.84735660128013,30.47713134985608,31.6812686920166,7727900.0,WMT,32.14690262930734,32.77136880311732,-56.96205558605971,45.34390456342797,43.743830554098054,40.08638849235878,-48.40851171122581,-0.2906627655029297,-1.6775169251780966,0.28160463221586407,-1.9591215573939607,-0.5215070371738088,-1
2000-03-14,31.22452229604671,32.42865945905915,30.76778061352475,31.72278594970703,9985000.0,WMT,32.18249266488211,32.63155775599595,-56.3292159675217,44.78619754955066,44.09128645786826,40.27573323748406,-29.535791758831145,0.49826049804687145,-1.621902647738949,0.26977512772400924,-1.8916777754629583,0.13104670174048827,1
2000-03-15,31.55482511612976,34.54816821014997,30.97278618118138,34.25714874267578,14670000.0,WMT,32.35758631569998,32.84830322088659,-18.040904771992384,57.177165963744436,48.45324829024525,50.54937367595623,65.37447551097468,2.451311111450199,-1.3576755962009273,0.42720174340962513,-1.7848773396105524,7.989092751773763,1
2000-03-16,34.79761536552377,36.9594743846483,34.34029903455512,36.33586120605469,19716000.0,WMT,32.84131704057966,33.31331095224234,-8.47953381950013,68.62493425562812,55.177145664356765,57.072026221283345,181.79892801985733,6.772230148315437,-0.9693647969634114,0.6524100341177128,-1.6217748310811242,6.067966949010423,1
2000-03-17,36.29429915133078,37.41680324879462,36.00327957050683,37.08420944213867,12637300.0,WMT,33.29842403956822,33.81609741756185,-4.680630123151063,77.52308026742982,62.62579204773475,59.160490119436254,179.71816812582566,6.399497985839844,-0.5943885018394184,0.8219090633933646,-1.416297565232783,2.0595307534895753,1
2000-03-20,37.1257733887826,37.1257733887826,35.50437903025794,36.66845703125,6769100.0,WMT,33.60423251560756,34.19641203272027,-10.531560655333838,81.50486686657776,68.91881784103951,57.48719171766705,126.61074729896868,4.281318664550781,-0.3269954315785313,0.8714417069234015,-1.1984371385019328,-1.1211036102504957,-1
2000-03-21,36.876330567248345,37.66624069213867,36.25271731075598,37.66624069213867,7854600.0,WMT,33.96944808959961,34.65905585397606,-1.0,87.66991149218634,75.1691829566906,60.38324673849536,126.80096205759202,5.113018035888672,-0.03417771490348542,0.9314075388787579,-0.9655852537822434,2.7210953000785647,1
2000-03-22,37.58308303867452,37.58308303867452,35.92011476262697,36.834747314453125,9963500.0,WMT,34.20112609863281,34.949148048706334,-11.304858633440261,88.01165479280161,79.45000716015961,56.90436484669597,92.66130800746876,3.2434921264648438,0.1292974086579335,0.8759061299521416,-0.7466087212942081,-2.2075295076078247,-1
2000-03-23,36.16957320107354,36.29429586728414,35.58753409209075,35.920127868652344,7025500.0,WMT,34.26959909711565,35.07861202469913,-23.739886759525408,84.09447420538181,80.99816290412777,53.2688739651011,59.485717359651076,0.9586219787597656,0.18294163903495786,0.7436402882633327,-0.5606986492283749,-2.4830343968232005,-1
2000-03-24,36.21113100137797,37.04261506570352,35.92011157886402,36.91789245605469,7952900.0,WMT,34.5101808820452,35.32384941554654,-10.174429820550179,86.00483955282262,82.66705516507963,56.53148025605502,69.66152481338295,3.368144989013672,0.30247954571532176,0.6905425559549574,-0.3880630102396356,2.777731168025984,1
2000-03-27,36.37742942457403,36.91789409031056,36.08640998917744,36.87631988525391,5774900.0,WMT,34.88718809400286,35.53084547817419,-10.739644226995127,87.0900116348326,84.14137401466822,56.35493589012487,61.00822143727069,5.278100967407234,0.38937121002248887,0.6219473762096996,-0.23257616618721072,-0.11260819086642111,-1
2000-03-28,36.29429028012337,37.208923024868746,36.252716064453125,36.252716064453125,5797600.0,WMT,35.18406064169748,35.62709488967805,-19.662027107752166,84.83933204205793,84.37402669323556,53.64844118511788,52.8097323057511,4.156215667724602,0.40326527230728004,0.5086731507955926,-0.10540787848831257,-1.6910684763046402,-1
2000-03-29,36.91787713233461,39.49547666184446,36.87630294637477,39.079734802246094,13596700.0,WMT,35.65320464542934,36.08744687802046,-4.6099572062926475,88.35623563835131,85.70142968547995,62.45213734303831,108.13670023735071,6.568016052246094,0.6350724822710774,0.5923842886075119,0.04268819366356541,7.798088101224905,1
2000-03-30,39.74494614035397,40.410133523456125,39.16290718013958,39.246055603027344,11570800.0,WMT,36.181683267865864,36.50859470802138,-11.719295939778107,88.33105844558229,86.57797261015371,62.89860855622616,146.49956162890933,7.398700714111328,0.8227182806552165,0.6240240695933208,0.19869421106189564,0.42559347350456117,1
2000-03-31,39.4123572628055,39.45393147932745,36.917904271488695,37.58309173583984,9054000.0,WMT,36.60324205671038,36.651860978397174,-29.31900350488632,82.44770445286572,85.20121655286617,55.75944089665337,81.59718823881464,5.901823043823235,0.8277004263867482,0.503204972259882,0.3244954541268662,-4.237276438703384,-1
2000-04-03,37.66622479042311,41.24160595154495,37.66622479042311,40.70114135742188,11935700.0,WMT,37.24455315726144,37.1917650289338,-5.263161747982748,86.5440823901992,85.64883849969686,64.00829861822017,164.78275495669328,8.97835540771485,1.0709046365717043,0.5971273459558705,0.47377729061583385,8.296415961459136,1
2000-04-04,41.03374716043472,42.11467667023341,38.24827496210735,39.9112434387207,13675800.0,WMT,37.648417064121794,37.554362150238724,-28.342245961923396,81.58197293603288,84.29321664301614,60.90992421853735,141.4996063707651,5.654094696044922,1.1862334044661296,0.5699648910802366,0.616268513385893,-1.9407267028818602,-1
2000-04-05,39.453927285681466,39.994392043019566,38.2898493467994,38.74716567993164,7066000.0,WMT,37.820653097970144,37.71340262086444,-50.943409415287135,70.74017881388814,79.77553736191668,56.56445270801013,69.02254239390534,2.411304473876953,1.1702114680188558,0.4431543637063702,0.7270571043124856,-2.9166662285938925,-1
2000-04-06,39.32920910731902,40.74273247904085,39.07976380642694,40.65958404541016,7254200.0,WMT,38.076036998203826,38.106226810803875,-22.012512961952556,73.15594822268963,77.56900764730297,61.43251139458999,108.10334601242066,3.5753746032714915,1.2968805159912904,0.45585872934304383,0.8410217866482466,4.9356342119986945,1
2000-04-07,40.74270364714832,41.2415938958889,40.32696177319782,40.90900039672852,4013100.0,WMT,38.37893295288086,38.47992995559383,-18.471731834728335,75.94672153746002,77.02824561043737,62.03020073133263,117.38181707655275,4.240543365478523,1.4012398435279536,0.4481744455037655,0.9530653980241881,0.6134257326385871,1
2000-04-10,40.90902628940819,42.36412376921437,40.5764325797382,42.28097534179688,5521000.0,WMT,38.708556856427876,38.98673600708757,-1.2269951609757856,83.55548263902902,79.20399128730863,65.22286930483816,131.7176867504865,4.61473464965821,1.57647959897065,0.4987313607571693,1.0777482382134806,3.353723952585445,1
