date,open,high,low,close,volume,symbol,t_sma,t_wma,t_ema,t_willr,t_stck,t_stcd,t_rsi,t_cci,t_mom,t_macd,updown
2000-02-03,38.21089172363281,38.289839847028745,37.263514242881584,38.21089172363281,4008800.0,HD,1,1,1,-1,1,1,-1,-1,-1,-1,-1
2000-02-04,38.52667323699514,38.84246564057707,38.09245868206999,38.60562133789063,4063900.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-07,38.52669732045319,38.52669732045319,37.26352691650391,37.26352691650391,3796600.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-08,37.737187635703165,38.80298686809228,37.61876549877104,38.526668548583984,4501700.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-09,38.72404208893472,38.72404208893472,37.10560607910156,37.10560607910156,5289700.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-10,37.263519255086734,37.85563026019934,36.86877858501166,37.6187858581543,3644900.0,HD,1,1,-1,1,-1,1,1,-1,-1,-1,1
2000-02-11,37.579311343063054,38.21089640765234,37.381941010378895,37.93457794189453,4647100.0,HD,1,1,1,1,1,1,1,1,1,-1,1
2000-02-14,37.57929795023073,38.210882789730405,37.539823897762,38.09246063232422,3173900.0,HD,1,1,1,1,1,1,1,1,1,-1,1
2000-02-15,37.93456048845746,38.01350858520763,37.30297571445609,37.73719024658203,3531100.0,HD,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
2000-02-16,37.105618772548354,37.50035939778823,35.21086377139695,36.158241271972656,6829800.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-02-17,36.158249688804695,36.27667190394271,33.82927945775723,34.421390533447266,10785700.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-18,34.46084792558537,35.250328977717906,33.35557445259981,33.94768524169922,10402700.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-22,34.18453638036768,35.09243977153218,33.552951412601075,33.868743896484375,8019200.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-23,34.22400337314932,34.73716605348489,33.3950482741457,34.618743896484375,6533700.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-02-24,34.69770308855144,34.85559934834007,33.23716268550662,33.51348114013672,7763600.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-25,33.78978376568488,34.26347232314775,33.31609520822201,33.47399139404297,6155600.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-28,33.94769817557928,35.9214015578804,33.43453529618099,35.881927490234375,8120100.0,HD,-1,1,1,1,1,1,1,1,-1,-1,1
2000-02-29,36.27665753571883,36.90824243296748,35.881916974938434,36.31613159179688,7119900.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-03-01,36.51349635606402,36.82928875698133,34.30294954964285,35.13190460205078,6504000.0,HD,-1,1,-1,-1,1,1,-1,-1,-1,1,-1
2000-03-02,35.09242702665783,35.526641534299266,34.22399801137496,34.81610870361328,5352000.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-03-03,35.05297568084997,35.25034603941332,34.34244239002193,34.421390533447266,5832800.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-03-06,34.342449745833186,34.5398201466713,33.552968142480694,34.02665710449219,4821800.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-03-07,34.76297419509341,34.76297419509341,32.23475788999571,33.10383224487305,8491900.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-03-08,33.06434730802263,33.97292554946173,32.66931329000564,33.182857513427734,6631400.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-03-09,33.69637934797901,35.07899749238612,32.708794959116794,34.960487365722656,5736400.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-03-10,35.15801460943489,35.27652477103973,33.73589267017685,33.81489944458008,4456000.0,HD,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1
2000-03-13,33.26183917387476,33.617369521338986,32.74829533864867,33.49885940551758,4412500.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-03-14,33.340862424570176,33.69639294805493,32.787814943593894,33.06433868408203,5094600.0,HD,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2000-03-15,33.261854656955656,36.185105541296174,32.78781397300854,36.02709197998047,8097100.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-03-16,37.29119122512942,39.10834672974377,37.05417094191885,38.8713264465332,12165000.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-03-17,38.87132457880308,40.80699013201584,38.87132457880308,39.93791580200195,13587500.0,HD,1,1,1,-1,1,1,-1,-1,1,1,1
2000-03-20,40.09594827363439,40.53048564408758,39.14786673810018,40.21445846557617,5350300.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-03-21,40.21446288852241,40.88602071671974,39.068864240421085,40.13545608520508,5552300.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-22,39.42436866268767,40.41195304802554,38.63430115441737,39.85890579223633,4746500.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-23,39.85891052528664,40.64897812737359,39.30586320382577,40.53046798706055,5540300.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-03-24,40.45145251820389,41.28102332179986,40.13542554540542,40.688472747802734,5903600.0,HD,1,1,1,-1,1,1,-1,-1,1,1,1
2000-03-27,40.688472747802734,40.84648623420197,39.81939857260695,40.688472747802734,3828000.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-28,39.858922358602285,41.55756820738316,39.81941896677017,40.451473236083984,4848400.0,HD,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-03-29,41.004493427972726,43.33519199468794,41.004493427972726,43.29568862915039,6944300.0,HD,1,1,1,1,1,1,-1,1,1,1,1
2000-03-30,42.979683719464205,43.96726836375336,41.67607198900252,42.34762954711914,7934300.0,HD,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-03-31,42.34762567327928,42.54514258406883,40.60947685833125,40.76749038696289,5169700.0,HD,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-03,41.39955119525685,43.01919012560564,41.36004780671176,42.97968673706055,5898500.0,HD,1,1,1,1,1,-1,1,1,1,1,1
2000-04-04,42.821677659881416,43.37472515733376,40.09594356529487,40.84650802612305,8188500.0,HD,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-05,40.13544610142708,40.84650715440512,39.81941896677017,40.451473236083984,5348300.0,HD,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-06,40.41195544925346,42.34762095953051,39.97741829388514,41.676063537597656,4234800.0,HD,1,1,1,1,-1,-1,1,1,1,1,1
2000-04-07,41.79457615039967,42.54514037238227,40.53046798706055,40.53046798706055,3425100.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
2000-04-10,41.1625275187327,42.5056426201117,40.60948012404724,42.15011215209961,3992300.0,HD,1,1,1,1,1,-1,1,1,1,-1,1
2000-04-11,41.51805675980775,42.58464813232422,41.47855337564047,42.58464813232422,3714600.0,HD,1,1,1,1,1,-1,1,1,1,1,1
2000-04-12,43.09818681803617,44.24378481778231,41.71556854248047,41.71556854248047,7081600.0,HD,1,1,1,-1,-1,-1,-1,1,1,-1,-1
2000-04-13,41.91309003829956,41.91309003829956,37.923248291015625,39.50338363647461,7953100.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-04-14,37.92325095022368,38.08126449584961,35.987585016306014,38.08126449584961,7695600.0,HD,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
2000-04-17,35.63205692341234,36.77765520587238,34.960499309556454,36.18510437011719,8667000.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-04-18,36.027080324862865,37.48870529418296,35.43452966162499,37.13317489624024,7233700.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-04-19,37.093671518691046,37.92324244722407,36.42211410035478,37.13317489624024,5078400.0,HD,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2000-04-20,36.73815302248957,37.37020726803778,36.18510555763489,37.05418014526367,4111100.0,HD,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2000-04-24,36.65915496602013,39.02935895089213,36.5801481665244,37.6467399597168,4850200.0,HD,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-04-25,38.08127429121632,38.12077768778396,37.09368937702502,37.29120635986328,5227700.0,HD,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2000-04-26,37.60722647422601,38.47630103560518,37.567723085072416,38.2392807006836,4469400.0,HD,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-04-27,37.92325578257838,37.92325578257838,36.81716082225317,37.17269134521485,4940000.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-04-28,36.81715826861626,37.21219215561858,35.07900916580605,35.711063385009766,6475300.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-05-01,35.71104978293778,36.58012400331901,35.474029541015625,35.474029541015625,4360000.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-05-02,36.18511219255471,36.61964956604608,35.43454763834232,35.90858840942383,3961700.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-05-03,35.07900937398275,35.11851276291741,33.22235009405348,34.13092803955078,6666000.0,HD,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
2000-05-04,33.97292554946173,34.01242895126343,32.74832009360904,33.182857513427734,6863800.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-05-05,32.74829956627116,33.81489074635478,32.35326579586982,33.696380615234375,6345700.0,HD,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-05-08,33.577892076454475,34.20994651554067,32.8668308324825,33.85441589355469,5133800.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-05-09,33.854415344056626,34.525973174685525,32.708816691807336,33.182857513427734,4821700.0,HD,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-05-10,33.18284670511881,34.288941595289444,32.66930264896816,34.13092803955078,6547300.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-05-11,34.44696731744399,34.921008152087715,33.53838905104352,34.05193328857422,4413300.0,HD,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1
2000-05-12,33.97291448381212,34.92099581824409,33.89390770594279,34.13092803955078,3683400.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-05-15,33.81490072739863,35.948083717211155,33.81490072739863,35.711063385009766,5611300.0,HD,1,1,1,1,1,1,1,1,-1,1,1
2000-05-16,35.71107645313642,35.71107645313642,32.86683142589547,33.77540969848633,13052500.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-05-17,33.34086079574658,33.7753980809992,32.55079300437818,33.02483367919922,7027500.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-05-18,32.78780150182039,33.77538588440534,32.43227112408981,32.55078125,6951400.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-05-19,32.35326599121094,33.02482340494792,32.27425923665365,32.59028625488281,5682600.0,HD,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
2000-05-22,32.66930237715653,32.866819320186494,31.602710884794703,31.839731216430664,5313500.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-05-23,31.99773802829148,32.31376507054621,30.45710619729967,31.444690704345703,6293100.0,HD,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1
2000-05-24,30.33860019949031,30.33860019949031,27.88939028755229,29.54853248596192,17769300.0,HD,-1,-1,-1,1,1,-1,1,1,-1,-1,-1
2000-05-25,30.338589575982866,31.484187359450967,29.27199853620222,29.3905086517334,8621100.0,HD,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
2000-05-26,30.654622741699217,30.812636260986327,29.23250106811524,29.627534866333008,4711400.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-05-30,30.022565044423263,30.22008191971552,29.46951779360494,29.864551544189453,4767600.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-05-31,29.548533507755828,31.04966221536909,29.46952673367092,30.97065544128418,6583700.0,HD,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-06-01,30.970653333162005,31.642210867171897,30.654626258333824,31.523700714111328,6049000.0,HD,-1,1,-1,1,1,1,1,1,-1,1,1
2000-06-02,33.34085822827888,34.13092595880682,32.86681758996212,33.89390563964844,8388800.0,HD,1,1,1,1,1,1,-1,1,-1,1,1
2000-06-05,33.81489308068178,33.89389984021608,33.024825485338745,33.10383224487305,3858000.0,HD,1,1,1,-1,1,1,-1,-1,-1,1,-1
2000-06-06,32.90632270879249,32.90632270879249,31.642214273400697,31.839731216430664,6753000.0,HD,1,1,-1,-1,1,1,-1,-1,-1,1,-1
2000-06-07,32.39276810541141,32.74829848705617,31.523693839168665,31.95823097229004,4581800.0,HD,1,1,-1,1,1,1,1,1,-1,1,1
2000-06-08,32.511285322949405,32.55078870730293,31.28668040799019,31.523700714111328,5036400.0,HD,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-06-09,31.83974784821388,32.39279557758732,30.101597841611635,30.45712852478028,5466100.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-06-12,30.06207218636637,30.06207218636637,28.44243360602337,29.074487686157227,12584100.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
2000-06-13,29.17885127007207,31.432502384427227,29.060238053527065,31.234813690185547,9177000.0,HD,1,1,-1,1,1,-1,1,1,-1,1,1
2000-06-14,31.47205089120304,32.2628059387207,31.037135615068323,32.2628059387207,8827700.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-06-15,32.223284109804496,32.42097296937385,31.78836861875192,32.183746337890625,5048400.0,HD,1,1,1,-1,1,1,-1,1,1,1,-1
2000-06-16,32.183719161164056,32.26279463821852,31.353426652092256,31.51157760620117,7158700.0,HD,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1
2000-06-19,31.23482382297516,31.63020133972168,30.83944630622864,31.63020133972168,5058600.0,HD,-1,1,1,1,-1,1,1,-1,1,1,1
2000-06-20,31.07668439079733,31.47206205480239,30.60223119399127,30.918533325195312,5080900.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-06-21,30.91851582275548,30.91851582275548,30.16729868639697,30.720827102661133,3773900.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-06-22,30.12777386757475,30.48361371640437,29.692858496782986,30.285924911499023,5537600.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-06-23,30.40453180174033,30.44406955440839,29.771927759051323,30.364994049072266,3631600.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,1,1
2000-06-26,30.12778752172657,30.602240868525417,29.77194751162744,29.811485290527344,3663400.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-06-27,30.12779093450135,31.70930226964577,30.048715367744126,31.35346221923828,6641200.0,HD,1,1,1,1,1,1,1,1,-1,1,1
2000-06-28,31.51160005346521,31.590675586849063,30.444080352783203,30.444080352783203,5233400.0,HD,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1
2000-06-29,30.4440759554233,30.52315147738544,29.8114717797262,30.285924911499023,5339200.0,HD,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-06-30,30.40454419772228,31.659868356730968,30.12777981620855,31.59067726135254,5055500.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-07-03,31.43252944946289,31.55114276814011,30.76038731029199,31.43252944946289,1885300.0,HD,1,1,1,-1,1,1,-1,1,-1,1,-1
2000-07-05,31.59068505443744,32.183751732555784,31.39299616173132,31.788373947143555,4063400.0,HD,1,1,1,1,1,1,1,1,-1,1,1
2000-07-06,31.867438395430405,32.974495808671165,31.63021180687881,32.42096710205078,4646900.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-07-07,33.528028264776005,35.346765647063386,33.132650572974406,35.10953903198242,10254800.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-07-10,34.99092995602152,36.77012978429379,34.635089990367064,36.37475204467773,9340900.0,HD,1,1,1,-1,1,1,-1,-1,1,1,1
2000-07-11,36.29566441699378,37.04688187224746,36.09797561297965,36.45381546020508,7711000.0,HD,1,1,1,-1,1,1,-1,-1,1,1,1
2000-07-12,36.49334688124314,36.73057340484819,35.66305404862547,36.295658111572266,5062400.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-07-13,36.45380957479339,36.4933473292129,35.26767694220792,35.54444122314453,3751500.0,HD,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-07-14,35.86075344909465,35.86075344909465,35.030460370339426,35.70260238647461,3456600.0,HD,1,1,1,1,-1,1,-1,-1,1,1,1
2000-07-17,35.97935485839844,36.058430363581735,35.188599806565506,35.97935485839844,3686600.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-07-18,35.97935608009887,36.80964891271653,35.90028057223052,36.295658111572266,4019800.0,HD,1,1,1,1,1,1,-1,1,1,1,1
2000-07-19,36.41428036762797,36.45381813132789,35.93982720322891,36.13751602172852,2794900.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-07-20,36.13753173631026,37.00736291595887,36.05845617452402,36.73059844970703,4664500.0,HD,1,1,1,1,1,1,-1,1,1,1,1
2000-07-21,36.92827129572695,37.16549787792648,36.13751602172852,36.13751602172852,3611700.0,HD,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-07-24,35.74213675090245,35.86075003658022,34.67461717980249,35.42583465576172,3839900.0,HD,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-07-25,35.26768126054244,35.307219019803135,34.239699519764294,34.79322814941406,4115200.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
2000-07-26,34.47692408166661,35.34675473510315,33.88385772705078,33.88385772705078,5031400.0,HD,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
2000-07-27,34.35831032060597,34.674612371888884,34.0024705129127,34.63507461547852,3319300.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-07-28,34.67462556868403,34.753701111600066,33.05357693890518,33.33034133911133,3639900.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-07-31,33.44896573605745,33.48850352061544,32.50005890666575,32.73728561401367,3888800.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-08-01,32.85588230995032,33.21172219056349,32.26281584226168,32.89542007446289,3623600.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-02,33.13263696109547,33.8443165139591,32.81633493760053,33.60708999633789,3331100.0,HD,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-08-03,33.64665465884739,34.08157028898525,32.539596691223736,32.73728561401367,3913800.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-04,32.77680748480338,34.16062927246094,32.65819418871844,34.16062927246094,4235200.0,HD,-1,1,1,1,1,-1,1,1,-1,-1,1
2000-08-07,33.29079329750755,35.10953022349965,33.29079329750755,34.79322814941406,4122900.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-08-08,34.79324006197745,36.96781756585104,34.75370228917975,36.05844879150391,6870100.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-08-09,36.2561096158521,36.69102478027344,35.26766606034904,36.69102478027344,4782800.0,HD,1,1,1,1,1,1,-1,1,-1,1,1
2000-08-10,36.29565834512516,36.33519609931375,34.87229919433594,34.87229919433594,4227000.0,HD,1,1,1,-1,-1,1,-1,-1,-1,1,-1
2000-08-11,34.793228916615746,35.74213515979618,34.793228916615746,35.38629531860352,2719500.0,HD,1,1,1,1,1,1,1,-1,-1,1,1
2000-08-14,35.93982857768818,37.95625460349907,35.93982857768818,37.32365036010742,5011300.0,HD,1,1,1,1,1,1,1,1,1,1,1
2000-08-15,35.42584456684433,35.4653823397984,33.528031465049104,33.84433364868164,16307100.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-08-16,33.01402323386248,33.05356098623837,31.47205089120304,32.2628059387207,20874900.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-17,32.34189313918751,32.57911973923046,31.906977705775457,32.460506439208984,6989900.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-18,32.34188710976111,32.974491258607294,32.10466055394379,32.500038146972656,6392800.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-21,32.34189742554611,32.53958628511546,31.590679759182564,32.183746337890625,5822700.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-22,32.22326912140526,32.8954109312996,31.98604260026608,32.38142013549805,4724000.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-23,32.40119374871544,32.500038146972656,31.946509516732245,32.500038146972656,5202900.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-24,32.02559573942844,32.2232846020175,31.55114246921468,31.906982421875,5200800.0,HD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-25,31.9069782696148,32.06512933910483,31.70928943275225,31.946516036987305,3784300.0,HD,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-28,32.0255788564682,32.14419211149216,31.63020133972168,31.63020133972168,4950400.0,HD,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
2000-08-29,31.61597271805289,31.85338928414591,31.062000730502533,31.45769500732422,5433100.0,HD,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
2000-08-30,31.180692115803406,31.22026152204173,30.389303991036822,30.6267204284668,8329200.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-08-31,30.50802143528496,31.25984038116098,30.38931318067296,30.42888259887696,8541200.0,HD,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-09-01,31.0224139239337,31.0224139239337,30.428872841205376,30.74542808532715,5517300.0,HD,-1,-1,-1,1,1,-1,1,-1,-1,-1,1
2000-09-05,30.982864793696606,32.28865603021256,30.78501763664873,31.73468399047852,5492500.0,HD,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-09-06,32.05122756958008,32.36778290360062,31.97208873607494,32.05122756958008,5266700.0,HD,1,1,1,1,1,1,1,1,-1,-1,1
2000-09-07,32.0512324276537,32.28864896415484,31.69510762290199,31.97209358215332,5109900.0,HD,1,1,1,-1,1,1,-1,-1,-1,-1,-1
2000-09-08,32.2095098123922,33.83185612972399,32.1303709676443,33.51530075073242,7810500.0,HD,1,1,1,1,1,1,-1,1,1,1,1
2000-09-11,33.55486413630472,34.74194659395702,33.51529472104965,34.34625244140625,5222000.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-12,34.6232271301133,35.414615178801604,34.34624131307239,35.37504577636719,6328100.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-13,34.97937433251507,35.533346324206484,34.10884691699999,34.662818908691406,7056100.0,HD,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-09-14,35.37506608705263,35.572913212819145,34.66281643429318,35.13764953613281,5346800.0,HD,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-15,35.41462665329331,35.41462665329331,34.34625244140625,34.34625244140625,6577700.0,HD,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-09-18,34.58368595396079,35.3355052138295,33.99014443301181,34.86067199707031,4399500.0,HD,1,1,1,1,1,1,1,-1,1,1,1
2000-09-19,34.82109213775059,34.900230983518206,33.39659291393352,33.55487060546875,4102400.0,HD,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
