date,open,high,low,close,volume,symbol,t_sma,t_wma,t_ema,t_willr,t_stck,t_stcd,t_rsi,t_cci,t_mom,t_macd,updown
2000-06-20,24.97032052130867,25.262941464917755,24.71021301587837,24.937807083129883,5643600.0,JPM,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-06-21,24.807739942631823,24.937793625162,24.124958109348377,24.450092315673828,4059300.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-06-22,24.58015564252745,24.612669075917044,23.929886974735723,24.12496757507324,3268600.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-06-23,24.25501519266764,25.00282397206624,24.15747491709391,24.385068893432617,3662500.0,JPM,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-06-26,24.22249918071732,25.197901832289823,24.22249918071732,24.742713928222656,3195000.0,JPM,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-06-27,25.165401150381392,25.36048177945412,24.87278020677231,24.937807083129883,5146100.0,JPM,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-06-28,25.03533233166216,25.45800677362529,24.28752370357355,24.474475860595703,4898400.0,JPM,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-06-29,24.677693930197886,25.425502837173585,24.25501933060293,24.77523422241211,4679500.0,JPM,1,1,-1,1,1,1,1,1,-1,-1,1
2000-06-30,24.807755629437263,25.100376600164573,23.734812070103803,23.962406158447266,6995300.0,JPM,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-07-03,24.03180587307382,25.144995790900133,24.03180587307382,24.915809631347656,2746100.0,JPM,1,1,1,1,1,1,1,1,-1,1,1
2000-07-05,25.374182044523547,26.028999645672545,24.817587083546904,25.0140323638916,5083900.0,JPM,1,1,1,1,1,1,1,1,-1,1,1
2000-07-06,25.046772100031376,25.24321737140417,24.424695407350857,25.144994735717773,3497600.0,JPM,1,1,1,1,1,1,1,-1,-1,1,1
2000-07-07,25.275962953412726,26.55285745494524,25.275962953412726,26.22544860839844,6245000.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-07-10,26.290930886963505,26.716562395718828,26.029003804652536,26.061744689941406,3393600.0,JPM,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-07-11,26.389142550316752,27.20766434157968,26.094474705462098,26.552846908569336,4641900.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-07-12,27.07671312348657,27.33864021537036,26.454636280262573,26.487377166748047,4531400.0,JPM,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-07-13,26.91300683420867,27.142193023794388,26.52011622349029,26.58559799194336,4588500.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-07-14,26.94575280916123,27.633311507815407,26.716566576276502,27.502347946166992,4532300.0,JPM,1,1,1,1,1,1,-1,1,1,1,1
2000-07-17,28.15716461089996,28.15716461089996,27.142197049344265,27.25679016113281,5069900.0,JPM,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-07-18,26.847527065160083,26.9784906118194,26.25819110519316,26.683822631835938,3273200.0,JPM,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-07-19,26.716551266821924,26.97847824002606,26.258179063714685,26.552846908569336,4287100.0,JPM,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-07-20,26.58560200178957,27.89523756838019,26.45463844513051,26.88027000427246,6117400.0,JPM,1,1,1,1,-1,-1,1,1,1,1,1
2000-07-21,27.764268916377315,28.157159514250576,27.043969486942995,27.625120162963867,5470100.0,JPM,1,1,1,1,1,1,-1,1,1,1,1
2000-07-24,27.46960092486757,27.56782357418176,26.58559708103989,27.011228561401367,3232600.0,JPM,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-07-25,27.04396994520978,27.1094517126316,26.65107934067889,26.847524642944336,2697100.0,JPM,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-07-26,26.716564207439184,26.716564207439184,25.47241048209275,25.86530113220215,4654000.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
2000-07-27,25.86530824054154,26.38916258465377,25.341453896429307,26.127235412597656,3556100.0,JPM,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
2000-07-28,26.225453798161,26.258194689294783,25.177745281879908,25.341449737548828,2880800.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-07-31,25.668849088317028,26.094480514526367,25.27595854104687,26.094480514526367,3650700.0,JPM,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-08-01,26.1272290439929,27.960718801466086,25.99626548988768,27.04397392272949,10556800.0,JPM,1,1,1,1,1,-1,1,1,1,-1,1
2000-08-02,27.20766866829966,27.436854806299777,26.55285113115647,26.945741653442383,6692900.0,JPM,1,1,1,-1,1,1,-1,-1,1,-1,-1
2000-08-03,26.71656195797137,27.20767522925761,26.19270780193272,26.323671340942383,5914200.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-04,27.1749346190897,27.63330701025507,26.52011691742489,27.469602584838867,8546500.0,JPM,1,1,1,1,1,1,1,1,1,1,1
2000-08-07,27.79701756373865,28.35361273285945,27.535090425328864,28.05894470214844,6924000.0,JPM,1,1,1,1,1,1,1,1,1,1,1
2000-08-08,28.18989610226355,28.222636980431105,27.567819417080035,28.02619171142578,3458500.0,JPM,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-08-09,27.993449549521166,28.091672179519488,27.30589113953293,27.40411376953125,6305600.0,JPM,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-08-10,27.4041263511382,27.862498834908727,27.10945832585714,27.17494010925293,4979200.0,JPM,1,1,1,-1,-1,1,-1,-1,-1,1,-1
2000-08-11,27.01124073221133,27.46961330221249,26.88027714078243,27.24042701721192,4492200.0,JPM,1,1,1,1,-1,1,1,-1,1,1,1
2000-08-14,27.63329315185547,27.76425662650881,27.011216647252088,27.63329315185547,4970100.0,JPM,1,1,1,1,1,1,1,1,1,1,1
2000-08-15,27.76426573455405,27.960711010977786,27.04396638766704,27.142189025878903,7236200.0,JPM,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-08-16,26.84753460564625,27.14220266839115,26.22545758429591,26.38916206359864,5305600.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
2000-08-17,26.225438192064168,26.782033010122955,26.225438192064168,26.552846908569336,4514400.0,JPM,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
2000-08-18,26.61833887616989,26.847525065755608,26.323670918131107,26.58559799194336,3694100.0,JPM,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
2000-08-21,26.716563518500767,27.04397238514906,26.52011819851179,26.683822631835938,3502300.0,JPM,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
2000-08-22,26.945734909925417,28.0261835758155,26.716548829282065,27.63329315185547,7456800.0,JPM,1,1,1,1,1,-1,1,1,1,-1,1
2000-08-23,27.731522982633567,28.48456315807698,27.633300351054,28.45182228088379,6868200.0,JPM,1,1,1,1,1,1,-1,1,1,1,1
2000-08-24,27.960709186786776,28.74649024121638,27.76426392317937,27.895227432250977,4508200.0,JPM,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-08-25,27.82975605555943,28.12442406085359,27.174938266016856,27.27316093444824,4746600.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-08-28,27.24042841321916,27.92798730345666,27.24042841321916,27.60057830810547,5261600.0,JPM,1,1,1,1,-1,-1,1,1,-1,1,1
2000-08-29,27.79701705151294,27.862498834908727,27.04397654246135,27.17494010925293,7020300.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-08-30,27.502336905036174,28.22263620492998,27.40411427323248,27.895227432250977,8367100.0,JPM,1,1,1,1,1,1,1,1,1,1,1
2000-08-31,28.124407597569544,29.630487631898067,28.02618498663508,29.27033805847168,8450600.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-01,29.69597029818281,29.761452040846947,28.877448514881195,29.49952507019043,5478500.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-05,29.56501925487226,30.15435518686307,29.43405571442986,29.925168991088867,4851200.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-06,29.990642488002777,30.514496505260468,29.20486146211624,29.335824966430664,6821900.0,JPM,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-09-07,29.630506101133523,30.023396789767336,29.30309719393868,29.99065589904785,3495800.0,JPM,1,1,1,1,1,1,-1,-1,1,1,1
2000-09-08,29.79420510369378,30.54724545246846,29.72872333423512,30.28531837463379,4496500.0,JPM,1,1,1,1,1,1,-1,1,1,1,1
2000-09-11,30.121612548828125,30.5799849137016,29.59775841754416,30.121612548828125,5219500.0,JPM,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-09-12,30.252582157293016,30.35080482663488,27.240420297475964,27.666051864624023,7314600.0,JPM,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2000-09-13,26.389142550316752,26.81477388177348,25.99625209051055,26.552846908569336,42585300.0,JPM,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-09-14,27.240409393310543,27.240409393310543,26.159960463047028,26.19270133972168,20361300.0,JPM,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-09-15,26.35641369807508,26.35641369807508,25.37418710063129,25.734336853027344,14822300.0,JPM,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
