date,open,high,low,close,volume,symbol,x_sma,x_ema,x_willr,x_stck,x_stcd,x_rsi,x_cci,x_mom,dif,dm,mcad,increase,updown
2000-02-18,0.8738440083640499,0.8795612547421053,0.8452551809640233,0.8481146693229675,233441600.0,AAPL,0.8436218755585807,0.8501416876489423,-37.87456322409184,74.77876505060371,76.91498467416112,51.59896576747519,30.51538471750359,0.05717700719833374,0.026941432846265267,-0.00036175019765401564,0.027303183043919283,-3.155619269965446,-1
2000-02-22,0.8395378212279375,0.8914729973522253,0.8133319806706458,0.8676493763923645,422296000.0,AAPL,0.8510071592671531,0.8524760461480653,-26.703242358772417,74.28469654500744,76.03795821745227,54.24805138081256,22.852564123761546,0.10339397192001343,0.025991606182873994,-0.0010492614888362346,0.02704086767171023,2.3033096556378547,1
2000-02-23,0.8632419672214867,0.9071963627042944,0.8462079938768352,0.8862313628196716,473099200.0,AAPL,0.8605024899755206,0.8569767550376128,-18.73067796698037,76.61311251402303,76.22971476076806,56.677060722385995,78.92557573725482,0.13293462991714478,0.02643356305694955,-0.00048584369180854417,0.026919406748758094,2.1416469524325534,1
2000-02-24,0.8943316634305148,0.9081492400785316,0.8519260761367897,0.8782505989074707,376432000.0,AAPL,0.8669773382799966,0.859813267553594,-29.023535966817448,74.73411806880829,75.73111588879455,55.31865894556253,72.25602342280784,0.0906478762626648,0.025841946243847946,-0.0008619684039281213,0.026703914647776068,-0.9005282646293387,-1
2000-02-25,0.8752734416152719,0.8919496439976577,0.8395380024611788,0.8414437174797058,249144000.0,AAPL,0.8682705802576882,0.857363994210409,-68.30396410970238,60.38752252025751,70.6161289961257,49.43406515888614,-51.913294253244366,0.018105387687683105,0.022147772202378624,-0.003644913956317955,0.02579268615869658,-4.190931548871364,-1
2000-02-28,0.8395379633558288,0.8767026615965238,0.8261968392158175,0.8633615374565125,328328000.0,AAPL,0.8678281775542668,0.8581636666432227,-50.47165280628785,56.767701843007764,65.99971238187027,52.66327362838731,-69.95015786996856,-0.006193637847900391,0.020749510120147807,-0.004034540830839019,0.024784050950986826,2.6047874054434614,1
2000-02-29,0.8657435777703546,0.8938551844041271,0.8581198031231909,0.8738439083099365,368961600.0,AAPL,0.8676920277731759,0.860254365532118,-40.09429717102259,57.81372058258346,63.27094038359659,54.17067313541934,45.75991082229629,-0.0019060969352722168,0.020253744509896587,-0.0036242451528721922,0.02387798966276878,1.2141345657238143,1
2000-03-01,0.9038611884863628,1.006777815693793,0.9033847344002958,0.9934366941452026,1077003200.0,AAPL,0.8773235040051597,0.8780120093471959,-6.89656696252674,69.57709609856994,65.37304778720542,67.05901133078844,333.21932137121473,0.13484066724777222,0.02917467750855407,0.004237350276628232,0.02493732723192584,13.685829322374671,1
2000-03-02,0.9681846538953666,0.975331261811228,0.9200609577705549,0.9300670027732848,311259200.0,AAPL,0.8819520473480225,0.8849526751373411,-39.65493126865678,66.49972956968926,65.74861499170471,57.7856949211291,170.24712273641742,0.06479960680007923,0.030776405446397037,0.004671262571576955,0.026105142874820082,-6.3788353848197605,-1
2000-03-03,0.9519842189285064,0.9775949814726246,0.9148203832511336,0.9758078455924988,323366400.0,AAPL,0.8924343671117511,0.8970666978646955,-16.009633961666026,72.32997213117329,67.94242644696524,61.883047673089045,149.09142718541509,0.1467524766921997,0.035329434392434744,0.007379433214091728,0.027950001178343016,4.918015872278383,1
2000-03-06,0.9605609277038554,0.984384552439522,0.9529370502201828,0.9581787586212158,210560000.0,AAPL,0.8978116852896554,0.9052149726322316,-25.122824209041227,73.17904296975854,69.68797894272961,59.486572160321714,128.57022051019104,0.07528245449066162,0.03708769874398654,0.007310158052514816,0.029777540691471725,-1.8066145963992315,-1
2000-03-07,0.9638962463456624,0.9715201257371886,0.923396410049568,0.9367375373840332,273011200.0,AAPL,0.8999217578342983,0.9094179812658052,-36.206661312392164,70.05046762423373,69.80880913337192,56.61489012382707,74.86741737359579,0.029541015625,0.03633219363589468,0.005243722355538362,0.03108847128035632,-2.237705756286619,-1
2000-03-08,0.9367371565901312,0.9448374869814834,0.9038612130499936,0.9300670027732848,271230400.0,AAPL,0.9042100012302399,0.9121711841334692,-39.65493126865678,66.81532966095853,68.81097917338207,55.713784143408326,38.650079612824726,0.06003540754318226,0.0347941091676045,0.0029645103097985445,0.03182959885780596,-0.7121028403939886,-1
2000-03-09,0.9214905974514068,0.9529371881604394,0.9014793156996824,0.9319730997085572,276718400.0,AAPL,0.9082259365490505,0.914811439543481,-38.66959243463931,64.98702041234068,67.53632329861203,55.92963851101375,36.50311768497756,0.0562230944633485,0.03334459648594468,0.0012119981025109777,0.0321325983834337,0.20494189446446506,1
2000-03-10,0.9276849458850276,0.975331379376613,0.9224432376712536,0.9586551785469056,248606400.0,AAPL,0.9161216872079032,0.9206572714106043,-24.87654342164004,68.36583478812004,67.81282755570611,58.94615348673232,65.78532349289492,0.1105405092239381,0.0339574279220517,0.001459863630894398,0.0324975642911573,2.862966629261327,1
2000-03-13,0.9310201241439456,0.9643725294196897,0.911008029556382,0.9248256087303162,303956800.0,AAPL,0.9202057038034711,0.9212130497198993,-45.382525093097016,63.78304606285914,66.46956567433966,53.907976722506596,27.685255358225213,0.05717623233795166,0.031351932133951155,-0.0009165057257649184,0.03226843785971607,-3.5288569418533875,-1
2000-03-14,0.9241109597564549,0.94721995788569,0.869078916100628,0.8709847331047058,428579200.0,AAPL,0.9191166588238308,0.9145159408378736,-75.19788918942366,50.78939701274809,61.24283919762802,47.01987263996367,-47.76433148608441,-0.01524662971496582,0.024658303678735893,-0.0060881073447841445,0.030746411023520038,-5.821732780467439,-1
2000-03-15,0.881467025016845,0.9167259543721642,0.870031616800092,0.8862313628196716,443609600.0,AAPL,0.919686713388988,0.91074466376878,-66.75479069016099,44.941333255119154,55.80900139562471,49.0069028991152,-60.7249995426772,0.007980763912200928,0.020349256932638782,-0.008317723272705007,0.02866698020534379,1.750504817761592,1
2000-03-16,0.8943320804132626,0.9300674793515358,0.8728906171238824,0.9267315864562988,378100800.0,AAPL,0.9257787040301731,0.9128762534604492,-44.32705526279895,48.518537567751125,53.378846044583696,53.94784425448695,-34.89503061019616,0.08528786897659302,0.019972109864029974,-0.00695589627305105,0.026928006137081024,4.569937979600491,1
2000-03-17,0.9157732332487092,0.9529370665550232,0.9119607855180294,0.9529370665550232,305043200.0,AAPL,0.9321769561086383,0.9182176952063924,-36.21785883434924,53.606405893852916,53.45469934310844,56.86052288009982,26.366612143687597,0.08957552909851074,0.02153948752625423,-0.004310814888661436,0.025850302414915666,2.827731403753132,1
2000-03-20,0.9415024245557309,0.9624665070195584,0.9329256399334312,0.9376900792121888,204489600.0,AAPL,0.9367373968873706,0.920814013073832,-50.173049084434005,52.346587491800534,53.08532867589823,54.69306115074394,32.812981812946305,0.06384617090225231,0.021305741832257863,-0.0036356484661262435,0.024941390298384106,-1.5999993995357922,-1
2000-03-21,0.934354945278129,1.042513176148278,0.9272083376881148,1.0286957025527954,524328000.0,AAPL,0.9392558974879128,0.9351982383376939,-7.966980452239547,65.57539870884656,57.248685730072225,63.60959974205211,204.7362210563863,0.03525900840759277,0.02813951510963386,0.0025584998489998033,0.025581015260634058,9.705298729092453,1
2000-03-22,1.012257925593932,1.1006431809676265,1.002966509022613,1.0992130041122437,567996800.0,AAPL,0.9513377547264099,0.9570668737743006,-0.6176155272508366,76.84439426544886,63.78058896901809,68.74285662317716,272.40676702131157,0.16914600133895885,0.03879824455266645,0.01057378343362591,0.02822446111904054,6.8550205259391666,1
2000-03-23,1.0825370507723748,1.146384064729168,1.0672902077519169,1.077296257019043,562564800.0,AAPL,0.9585869269711631,0.9730974582069329,-24.914001074920776,76.25826247485485,67.93981363814183,65.64355834579527,216.4907244463199,0.10148841142654419,0.04495861121937206,0.013387320080265212,0.031571291139106845,-1.9938580612864278,-1
2000-03-24,1.0858722086663442,1.0973076216775812,1.0329841487055973,1.057284235954285,446913600.0,AAPL,0.9656658896378109,0.98432236190658,-32.13060746096552,73.46197246294567,69.78053329573437,62.85687191711275,124.04019687208465,0.09910547733306907,0.04767635993348407,0.01288405503550178,0.03479230489798229,-1.8576153898587557,-1
2000-03-27,1.0491845631600352,1.103501871175436,1.04346640000973,1.0639549493789673,279182400.0,AAPL,0.974752847637449,0.9949400402362316,-29.72505766945478,72.3996290770442,70.6535652384337,63.41440687552015,105.09901363246134,0.12721741199493408,0.049794466578891416,0.012001729344727298,0.03779273723416412,0.6309290536864511,1
2000-03-28,1.0463246307637508,1.082536461200901,1.0453717226785817,1.0606194734573364,202966400.0,AAPL,0.9840780241148812,1.0036972979990457,-30.927875553697824,71.2904608609259,70.8658637817928,62.90594832960285,80.67297180327635,0.13055247068405162,0.050620415682497644,0.010262142758666819,0.040358272923830825,-0.3134978528534299,-1
2000-03-29,1.0625253850039666,1.06300173730464,1.0202384309278465,1.0363194942474363,239836800.0,AAPL,0.9915313380105155,1.008046924165498,-39.690777840251044,67.63004794761694,69.78725849517042,59.18291645303984,49.44220091750754,0.10434639453887906,0.04875219608957604,0.006715138532596171,0.04203705755697987,-2.291111922609593,-1
2000-03-30,1.0182133730884295,1.0496607723996176,0.9562729077646736,0.9586551785469056,414400000.0,AAPL,0.9915313380105155,1.001461358083019,-67.69758409128272,55.8541705736144,65.14289583006862,49.167223036276845,-4.956510597574084,-1.0,0.04053746671058289,-0.001199672677117583,0.041737139387700475,-7.49424440354947,-1
2000-03-31,0.9715197834022856,1.0463248113372368,0.9605608296082028,1.035366773605347,404633600.0,AAPL,0.9994271355015891,1.0059820801526627,-40.034341833491425,57.22466644006184,62.5034860240859,56.92192519118372,16.908113633669135,0.11054116487503074,0.0397589032221809,-0.0015825889324156683,0.041341492154596565,8.002000800195738,1
2000-04-03,1.032983914976575,1.0634785124145425,0.986766836899326,1.016307711601257,328563200.0,AAPL,1.0098073482513428,1.0073588310124753,-47.06900702442635,55.79344195040269,60.26680466092972,54.689630784973595,17.985881031494245,0.1453229784965513,0.03717544365433534,-0.00333283880020898,0.04050828245454432,-1.84080293959236,-1
2000-04-04,1.0110671251841574,1.0139257493584493,0.8900440620018596,0.9705672860145568,660329600.0,AAPL,1.0158313427652632,1.0024532916794195,-64.28555428075762,49.10044320201734,56.54468416878809,49.6565721623818,-75.5341907926629,0.08433592319488514,0.03107890498709176,-0.007543501973962051,0.03862240696105381,-4.5006473004749115,-1
2000-04-05,0.9641341643691184,1.0129724975227263,0.9453140721711372,0.9939141273498536,457665600.0,AAPL,1.0206300956862313,1.0013147364354775,-59.479572348101364,46.24043801731542,53.10993544803932,52.08067108697048,-53.02769314427358,0.0671825408935548,0.027810665112299682,-0.0086493934790033,0.03646005859130298,2.4054840577994394,1
2000-04-06,0.9958200168160048,1.0253608897040496,0.9395959783924016,0.9543672800064088,259627200.0,AAPL,1.0207322537899017,0.9950550755782683,-74.90706978224718,39.19126874861077,48.470379878329204,47.875449906331184,-78.48486951536624,0.001430213451385609,0.021778413398244267,-0.011745316154446975,0.03352372955269124,-3.9788998118873202,-1
2000-04-07,0.970090761245172,1.0053488877698529,0.9567496339329022,1.0043960809707642,242435200.0,AAPL,1.0254969682012285,0.9963005429639344,-55.39049007089584,40.997349142481575,45.979369631889114,53.04107976738338,-62.261314439431935,0.06670600175857533,0.020795004714608156,-0.010182979870466471,0.030977984585074628,5.2420909656520704,1
2000-04-10,1.0039193943298483,1.012019726125841,0.9510313516131844,0.9529370665550232,212262400.0,AAPL,1.0200856370585305,0.9905187461094129,-75.46500589684848,35.50989746194934,42.489545574161404,47.7944057283783,-84.9290046568012,-0.07575863599777222,0.015682555112046526,-0.012236343578422484,0.02791889869046901,-5.123378654166496,-1
2000-04-11,0.9415027541832836,0.9519843410538052,0.9000491967244408,0.9105316996574402,541822400.0,AAPL,1.0066084010260445,0.9798538065824832,-92.00763149036278,26.337387810336686,37.10549298510788,43.9374012931224,-144.1795234717011,-0.18868130445480347,0.008115591766505337,-0.01584264553917094,0.023958237305676276,-4.449965101146005,-1
2000-04-12,0.9071964670850488,0.9071964670850488,0.7995146134656652,0.8328669667243958,941136000.0,AAPL,0.9891491660049984,0.9602555612680717,-89.02837128437358,21.215468111786507,31.80881802660481,37.9041963670815,-218.45981921084052,-0.24442929029464722,-0.004100903416443646,-0.02244731257769594,0.018346409161252294,-8.529602315027958,-1
2000-04-13,0.8500203203063459,0.9148201642141318,0.8271495566500526,0.8676493763923645,529827200.0,AAPL,0.9756038188934326,0.9479080699513108,-77.58630955783339,21.61487555526283,28.41083720251225,41.7611714824965,-152.2490966305001,-0.1896348595619204,-0.010850832450466474,-0.023357793289375015,0.01250696083890854,4.176226343177638,1
2000-04-14,0.8333433000104434,0.8995724587892977,0.8309610802882152,0.852878987789154,667620800.0,AAPL,0.9605269644941602,0.9352375256630233,-81.1447862592535,20.694988283732375,25.838887562761574,40.60769211264438,-131.8649538535849,-0.21107596158981323,-0.017193846796461743,-0.02376064610829623,0.006566799311834485,-1.7023453257841163,-1
2000-04-17,0.8347736966081959,0.944837783327128,0.8314377534836621,0.9443613290786744,409561600.0,AAPL,0.9522228113242558,0.9364540327851102,-45.1263160645077,32.087886834525584,27.921887320101224,49.847443161959674,-59.956442593691634,-0.116258144378662,-0.014669767029670489,-0.01698925307320398,0.0023194860435334906,10.72629793901504,1
2000-04-18,0.9415025887938652,0.9672319293022156,0.9100550855191052,0.9672319293022156,390924800.0,AAPL,0.9472879852567401,0.9405577523207242,-36.46202510858021,42.57124952028371,32.80500805362819,51.863619327654675,2.0641470923152325,-0.06908756494522073,-0.010700599479113726,-0.010416068418117774,-0.0002845310609959526,2.42180609469194,1
2000-04-19,0.9619904673096984,0.9929606049943386,0.912913846283824,0.9233963489532472,520150400.0,AAPL,0.9447694974286216,0.9382695652050608,-53.06868250511236,44.02460551183006,36.54487387309663,47.88976464331553,-0.6098923424637578,-0.03525882959365845,-0.01096576408153982,-0.008544986416435094,-0.002420777665104726,-4.532065063297945,-1
2000-04-20,0.9429317968308054,0.9510313140291092,0.8924259252335708,0.9062435030937196,722120000.0,AAPL,0.9355464066777911,0.9339994235902154,-59.56686120599966,42.82744993921372,38.639065895160975,46.39185703759617,-31.33435640694465,-0.1291232705116273,-0.01241686634196093,-0.007996870941484963,-0.004419995400475967,-1.8575821616548387,-1
2000-04-24,0.876702890032053,0.9186320900917054,0.8747971746057364,0.9186320900917052,443620800.0,AAPL,0.9285695765699659,0.931950445790414,-47.25727667065469,46.132541069269415,41.136890953217254,47.665079138065416,-41.48505990470235,-0.09767562150955189,-0.012424003721745458,-0.006403206657015593,-0.006020797064729865,1.3670262965410134,1
2000-04-25,0.931019798458153,0.9815256571897562,0.930543344416717,0.9781897664070128,391641600.0,AAPL,0.9291140394551414,0.9381156885392938,-20.886385236321935,57.126232300765224,46.466671402428545,53.39568086569387,59.65696129478756,0.007622480392456055,-0.0075369718919025,-0.0012129398617381068,-0.006324032030164393,6.483300219717133,1
2000-04-26,0.9653253360511984,0.9758078375530874,0.9148203757141812,0.9248256087303162,366912000.0,AAPL,0.9241791452680316,0.9363436778980969,-44.514916361789744,56.57918274657936,49.83750851715756,48.29309532772681,24.714916484708084,-0.06908851861953746,-0.007879179225728894,-0.0012441177564516005,-0.0066350614692772935,-5.455399300762311,-1
2000-04-27,0.8933788180114142,0.9681847666721302,0.8887331609893425,0.9662781357765198,326603200.0,AAPL,0.9250299206801823,0.9403349389485534,-21.524936401162343,63.87780969733987,54.517608910562835,52.12062587772193,36.0891320640419,0.011910855770110973,-0.004750744874178037,0.0015074532760794065,-0.006258198150257443,4.482199309242028,1
2000-04-28,0.9691376205438462,0.971996243525663,0.9248254527539256,0.9457903504371644,249580800.0,AAPL,0.9208437970706395,0.9410623271470349,-31.166015188813954,65.52986806862309,58.18836196325543,50.14490484103394,59.874920191270355,-0.05860573053359974,-0.0038799060232629357,0.001902633701595607,-0.005782539724858543,-2.1202782698680207,-1
2000-05-01,0.9519842124729504,0.9538908435858054,0.9291144104504674,0.947696328163147,226195200.0,AAPL,0.9204694586140769,0.9419468606158499,-23.398922083367314,69.2202713512947,61.86566509260576,50.333524447160784,59.008377981131574,-0.005240738391876221,-0.0030013656118035303,0.0022249392904440096,-0.00522630490224754,0.20152222161090688,1
2000-05-02,0.9395961193659756,0.9624668404559712,0.8957612067646472,0.8986198306083679,236432000.0,AAPL,0.9196186108248574,0.9361699232815189,-48.768534121828566,63.22400286025173,62.31844434848808,45.55440300157453,2.642512469235653,-0.011911869049072266,-0.0061937811557787326,-0.0007739810028249538,-0.005419800152953779,-5.178504558511962,-1
2000-05-03,0.9067198335557144,0.924348940528531,0.8509731773423432,0.877178966999054,489798400.0,AAPL,0.9227837537016187,0.9283044624438569,-69.8274567053448,52.20684967171724,58.94791278956287,43.60637967181675,-93.21425823545098,0.0443120002746582,-0.010334759306863783,-0.003931967323128003,-0.00640279198373578,-2.3859771261444838,-1
2000-05-04,0.8776555475153404,0.8786084558482076,0.842872968379932,0.8438258767127991,399515200.0,AAPL,0.9210820751530784,0.9170406510130492,-92.05874434019401,37.45165166774476,51.78249241562125,40.69134122331754,-158.64213786660227,-0.02382349967956543,-0.016121985752265755,-0.00777535501482398,-0.008346630737441775,-3.802313044550104,-1
2000-05-05,0.8447786647664883,0.8747968524490294,0.8440640344678834,0.8624086380004883,284076800.0,AAPL,0.9217627644538879,0.9097563826113745,-80.8256947997361,31.35920284525057,44.97472922549626,42.97847686447938,-145.1226819889426,0.009529650211334229,-0.01899002567654251,-0.008514715951280588,-0.010475309725261922,2.202203298159101,1
2000-05-08,0.8545465297474324,0.866696568685069,0.8385850102612643,0.8395379185676575,184900800.0,AAPL,0.9142753779888153,0.9003939207388789,-99.38273383947714,21.111890617007365,37.02044968933219,40.88855594443332,-139.41942438426622,-0.10482341051101696,-0.022845099809275293,-0.009895832067210696,-0.012949267742064598,-2.6519585292950025,-1
2000-05-09,0.8409674248015426,0.8481148494621379,0.7995147333540125,0.8038026690483093,327140800.0,AAPL,0.9026018593992505,0.8875150871801363,-97.78339250254488,14.813462910489688,29.618120763050666,37.79594217659499,-155.65334567525377,-0.16342926025390625,-0.028455789193338354,-0.012405217161019003,-0.01605057203231935,-4.256537879827555,-1
2000-05-10,0.7933199498400137,0.8004673725501584,0.7528201270790388,0.7571089267730713,535091200.0,AAPL,0.8907241863863808,0.870127599125861,-98.12475033202902,10.500725162983334,23.245655563027828,34.16021676013827,-176.75058376159834,-0.1662874221801759,-0.03625220289006392,-0.016161304686195657,-0.020090898203868265,-5.809105153945651,-1
2000-05-11,0.7728323399293723,0.7947501990229747,0.7547268267441356,0.7837912440299988,499744000.0,AAPL,0.881977596453258,0.8586160851130794,-86.45808129957909,11.51445634212921,19.335255822728126,37.839873724904784,-132.52775286124083,-0.12245225906372081,-0.03981886976141813,-0.01578237724603989,-0.02403649251537824,3.524237571818381,1
