date,open,high,low,close,volume,symbol,t_sma,t_wma,t_ema,t_willr,t_stck,t_stcd,t_rsi,t_cci,t_mom,t_macd,updown
2000-01-03,45.42502721745462,45.84024684467084,43.51501693226,44.38697814941406,8369900.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-04,43.51502600726396,43.72263586416884,42.64306460826344,42.72610855102539,6745100.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-05,42.43544101715088,42.76761668069022,41.3143481527056,41.85413360595703,7018700.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-06,41.85414849787629,42.892197815779966,41.64653863429555,42.31089019775391,6544500.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-07,42.85067342493656,45.7987333214196,42.85067342493656,45.508079528808594,7976900.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2000-01-10,44.67765045166016,44.84373837155481,43.59807897234495,44.67765045166016,6714300.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-11,44.55305287343151,45.00979432879754,43.59804801221164,44.01326751708984,4943300.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-12,43.97174507602835,44.34544262624955,43.22434997558594,43.22434997558594,4085000.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-13,43.84723052685641,43.93027452406636,43.18287854917676,43.26592254638672,5021000.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
2000-01-14,42.5185054808624,43.8056867991307,42.5185054808624,42.85068130493164,6312200.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-18,41.97871779668206,44.1378605518032,41.89567384456202,43.55655288696289,6442200.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
2000-01-19,43.34893401355278,43.72263172056617,42.51849466463415,42.56001663208008,4819900.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-20,42.80914875083186,42.85067071858243,41.521967750564365,42.103275299072266,5738100.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-01-21,42.47696527704462,42.47696527704462,41.23130647126619,41.48043823242188,6952500.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-01-24,42.14480550665604,42.14480550665604,38.20021779913651,39.44587707519531,7799900.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
2000-01-25,39.73651735036651,40.6500005078462,39.5289075418484,40.60847854614258,6403800.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-01-26,40.60849160695774,41.23132123283133,39.86109605590944,41.14827728271485,4538400.0,WMT,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-01-27,40.73305811892101,40.85762404589018,38.449349457819416,39.27978897094727,7323300.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-01-28,39.11371799391143,39.11371799391143,35.54282654223799,36.62239837646485,14029400.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-01-31,36.24868313253742,36.87151273962569,35.958029315896226,36.37324905395508,7972700.0,WMT,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-01,36.5393248406716,39.52890596399927,36.49780288062538,38.98912048339844,8359000.0,WMT,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-02-02,39.11369661090206,39.94413602939255,38.49086704703419,38.78152084350586,6034600.0,WMT,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1
2000-02-03,38.78152084350586,39.07217463997753,37.36977383207203,38.78152084350586,6999000.0,WMT,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
2000-02-04,38.49087596812868,38.49087596812868,37.20369457113624,37.41130447387695,6549700.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-07,37.61891299192146,37.61891299192146,36.29020966328847,37.03760528564453,6043700.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-02-08,38.07565013100119,39.65348514188238,37.78499631320729,39.5289192199707,8576100.0,WMT,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-09,39.8610985008446,39.94414245605469,38.0756534638276,38.40782928466797,8216600.0,WMT,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1
2000-02-10,38.28324632477342,38.7815098344234,37.74346085598594,37.86802673339844,4591600.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-11,38.158680395936486,38.20020235501803,36.95454358257179,37.24519729614258,4816700.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-02-14,37.66041336140562,39.11368179321289,37.53584749582214,39.11368179321289,5803600.0,WMT,1,1,1,1,1,1,1,1,-1,-1,1
2000-02-15,37.82651705988522,38.53239059448242,36.53933590856092,38.53239059448242,9712100.0,WMT,1,1,-1,-1,1,1,-1,-1,-1,-1,-1
2000-02-16,37.53586252944729,37.53586252944729,35.003022248146095,35.0445442199707,13585800.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-02-17,35.169112242469495,35.54281001127968,31.888876271802324,32.13800811767578,24766700.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
2000-02-18,32.22104960336735,32.88540114158111,31.39061018060015,31.72278594970703,19394400.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
2000-02-22,32.719327257825185,32.760849246731055,31.058447701590403,31.97193145751953,12342600.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-02-23,32.17953088435721,32.221052859691866,31.05843755032154,31.22452545166016,12874400.0,WMT,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-02-24,31.224529893840263,31.805837631225582,28.85777696305716,31.805837631225582,19431900.0,WMT,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-02-25,29.43906519654092,30.1034164562654,28.98232370548034,29.56363105773925,16908500.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-02-28,29.60514109383094,31.182974700514777,29.60514109383094,30.684711456298828,17836100.0,WMT,-1,-1,-1,1,1,-1,1,1,-1,-1,1
2000-02-29,31.84735272725424,33.051489922939204,31.84735272725424,32.38713836669922,17197200.0,WMT,-1,-1,-1,1,1,1,1,1,-1,-1,1
2000-03-01,33.134530203683035,33.21757413903061,31.55669543207908,32.55322265625,10165800.0,WMT,-1,1,-1,1,1,1,1,1,-1,-1,1
2000-03-02,35.04452333579989,35.127567229960555,33.50821129382762,33.59125518798828,15542700.0,WMT,1,1,1,1,1,1,1,1,-1,1,1
2000-03-03,34.62933006196011,35.41824765329973,34.21411027704452,34.96150588989258,10790800.0,WMT,1,1,1,1,1,1,1,1,-1,1,1
2000-03-06,34.961494266396706,35.003016231083635,32.304088526433056,33.549747467041016,10493600.0,WMT,1,1,-1,-1,1,1,-1,-1,-1,1,-1
2000-03-07,32.96844391691231,32.96844391691231,31.307565130166093,31.59821891784668,9724700.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-03-08,31.432148512708263,32.76085228074877,30.311054708424084,32.09650039672852,10018700.0,WMT,-1,-1,-1,1,1,1,1,-1,-1,1,1
2000-03-09,32.55324074074074,32.843894675925924,31.14149305555556,32.51171875,7944900.0,WMT,1,1,-1,1,1,1,1,1,1,1,1
2000-03-10,33.05149216633266,33.05149216633266,31.515179088249354,31.847354888916016,7005500.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-03-13,30.72626321375136,31.84735660128013,30.47713134985608,31.6812686920166,7727900.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2000-03-14,31.22452229604671,32.42865945905915,30.76778061352475,31.72278594970703,9985000.0,WMT,-1,-1,-1,1,-1,1,1,1,1,1,1
2000-03-15,31.55482511612976,34.54816821014997,30.97278618118138,34.25714874267578,14670000.0,WMT,1,1,1,1,1,1,1,1,1,1,1
2000-03-16,34.79761536552377,36.9594743846483,34.34029903455512,36.33586120605469,19716000.0,WMT,1,1,1,1,1,1,-1,1,1,1,1
2000-03-17,36.29429915133078,37.41680324879462,36.00327957050683,37.08420944213867,12637300.0,WMT,1,1,1,1,1,1,-1,-1,1,1,1
2000-03-20,37.1257733887826,37.1257733887826,35.50437903025794,36.66845703125,6769100.0,WMT,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-21,36.876330567248345,37.66624069213867,36.25271731075598,37.66624069213867,7854600.0,WMT,1,1,1,1,1,1,-1,1,1,1,1
2000-03-22,37.58308303867452,37.58308303867452,35.92011476262697,36.834747314453125,9963500.0,WMT,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-23,36.16957320107354,36.29429586728414,35.58753409209075,35.920127868652344,7025500.0,WMT,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-03-24,36.21113100137797,37.04261506570352,35.92011157886402,36.91789245605469,7952900.0,WMT,1,1,1,1,1,1,1,1,1,1,1
2000-03-27,36.37742942457403,36.91789409031056,36.08640998917744,36.87631988525391,5774900.0,WMT,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-03-28,36.29429028012337,37.208923024868746,36.252716064453125,36.252716064453125,5797600.0,WMT,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-03-29,36.91787713233461,39.49547666184446,36.87630294637477,39.079734802246094,13596700.0,WMT,1,1,1,1,1,1,-1,1,1,1,1
2000-03-30,39.74494614035397,40.410133523456125,39.16290718013958,39.246055603027344,11570800.0,WMT,1,1,1,-1,-1,1,-1,1,1,1,1
2000-03-31,39.4123572628055,39.45393147932745,36.917904271488695,37.58309173583984,9054000.0,WMT,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-03,37.66622479042311,41.24160595154495,37.66622479042311,40.70114135742188,11935700.0,WMT,1,1,1,1,1,1,-1,1,1,1,1
2000-04-04,41.03374716043472,42.11467667023341,38.24827496210735,39.9112434387207,13675800.0,WMT,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-05,39.453927285681466,39.994392043019566,38.2898493467994,38.74716567993164,7066000.0,WMT,1,1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-06,39.32920910731902,40.74273247904085,39.07976380642694,40.65958404541016,7254200.0,WMT,1,1,1,1,1,-1,1,1,1,1,1
2000-04-07,40.74270364714832,41.2415938958889,40.32696177319782,40.90900039672852,4013100.0,WMT,1,1,1,1,1,-1,1,1,1,1,1
2000-04-10,40.90902628940819,42.36412376921437,40.5764325797382,42.28097534179688,5521000.0,WMT,1,1,1,1,1,1,-1,1,1,1,1
2000-04-11,41.82365631163708,42.23939842209073,40.90902366863905,42.15625,5355400.0,WMT,1,1,1,-1,1,1,-1,-1,1,1,-1
2000-04-12,42.197814326625206,43.19559515799369,41.28318189787077,41.53262710571289,7243300.0,WMT,1,1,1,-1,-1,1,-1,-1,1,1,-1
2000-04-13,41.44947966179664,41.44947966179664,39.57864055970953,39.95280838012695,7884500.0,WMT,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
2000-04-14,38.58086631081321,39.20447945161299,36.58530426025391,36.58530426025391,9372700.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
2000-04-17,36.66846386591593,37.499948307319926,34.42345587412516,35.920127868652344,9660500.0,WMT,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
2000-04-18,35.92010441401718,37.45834962619153,35.33806568508635,35.83695602416992,7661200.0,WMT,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
2000-04-19,36.00326318491306,36.917895736954726,35.753817943447146,36.54372787475586,6255300.0,WMT,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
2000-04-20,36.66844731885718,38.53928646777847,36.66844731885718,38.372989654541016,6090400.0,WMT,-1,-1,1,1,1,-1,1,1,1,-1,1
2000-04-24,38.53929348356405,40.32698455130219,38.24827400742063,39.16290664672852,5633700.0,WMT,-1,1,1,1,1,1,1,1,-1,-1,1
2000-04-25,38.62242487562889,40.41011515512516,38.28983133525748,39.70335388183594,6038300.0,WMT,1,1,1,1,1,1,1,1,-1,-1,1
2000-04-26,40.03594107932233,40.41010875296085,38.78871550052724,39.079734802246094,5202000.0,WMT,-1,1,1,-1,1,1,-1,-1,1,-1,-1
2000-04-27,38.331415451231656,38.87188009425336,37.58307979166314,38.372989654541016,5515000.0,WMT,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
2000-04-28,37.79095407318047,38.12354772838997,36.834747314453125,36.834747314453125,5012600.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-05-01,37.49995101385518,39.1213457916161,37.3752283386428,38.539306640625,5109000.0,WMT,1,1,1,1,1,-1,1,1,-1,-1,1
2000-05-02,38.123546058340345,38.456139698980174,37.70780400754056,38.33141708374024,4821500.0,WMT,1,1,-1,-1,1,-1,-1,1,-1,-1,-1
2000-05-03,36.08641273543152,36.25270956831369,35.08863173813848,35.54594802856445,10457300.0,WMT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000-05-04,35.87853661237979,35.87853661237979,33.550381281796625,33.9245491027832,10766900.0,WMT,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
