date,open,high,low,close,volume,symbol,x_sma,x_ema,x_willr,x_stck,x_stcd,x_rsi,x_cci,x_mom,dif,dm,mcad,increase,updown
2000-02-18,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,174528000.0,AMZN,3.725223183631897,3.605461538128185,-96.0339903545442,34.966308202569785,50.940393642859036,39.99380763045106,-135.32852369158417,0.009374856948852095,0.04612586600612234,-0.0941766632106236,0.14030252921674594,-6.159422968996808,-1
2000-02-22,3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684,113716000.0,AMZN,3.711383887699672,3.54848332032877,-97.81422006635071,24.038004800024567,41.97023311089239,38.885393569772866,-146.78330070345896,-0.19375014305114746,0.009085990794363674,-0.10497323073790582,0.1140592215322695,-1.8339783338447828,-1
2000-02-23,3.243750095367432,3.587500095367432,3.234375,3.5218749046325684,168824000.0,AMZN,3.714955312865121,3.5449355315692763,-67.75957400460891,26.772388845190992,36.90326916814134,47.88980605277599,-77.82768026756074,0.04999995231628418,0.00738425391000197,-0.08533997409781403,0.092724228007816,10.81612618493803,1
2000-02-24,3.528125047683716,3.5687499046325684,3.28125,3.421875,117386000.0,AMZN,3.6587053196770802,3.5285274606933728,-74.32835691727753,26.40545179380268,33.40352894461195,45.776815749000264,-72.43203102017428,-0.7874999046325684,-0.002010367140002689,-0.07578767611825496,0.07377730897825227,-2.8393939972436697,-1
2000-02-25,3.371875047683716,3.46875,3.259375095367432,3.456249952316284,97410000.0,AMZN,3.624999965940203,3.518890459576428,-71.04477863477534,27.2554086443767,31.353972885941907,46.648241454697434,-69.52635674620007,-0.47187495231628374,-0.006605753622439092,-0.0643064500805531,0.057700696458114,1.004564816548944,1
2000-02-28,3.328125,3.359375,3.206249952316284,3.2874999046325684,101154000.0,AMZN,3.5919642448425293,3.488038385583913,-87.16418984579738,22.44874891168255,28.385388551136725,42.99522166903211,-88.37868564075886,-0.46250009536743164,-0.02359239066894725,-0.065034469701649,0.04144207903270175,-4.882460759836659,-1
2000-02-29,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,142970000.0,AMZN,3.5410713808877126,3.4821332547904005,-71.88210389953697,24.338497902645603,27.03637157769677,47.12412857629168,-49.09216526221349,-0.7125000953674316,-0.024167762820269,-0.0524878734823766,0.0283201106621076,4.752851848902593,1
2000-03-01,3.3812499046325684,3.424999952316284,3.25,3.293750047683716,111534000.0,AMZN,3.4897321122033254,3.457015493842843,-83.27137641360052,21.801843365550887,25.2914827727749,43.84119767355917,-66.72400488189402,-0.7187497615814209,-0.03630893742112429,-0.05170323846658551,0.015394301045461224,-4.355712845089917,-1
2000-03-02,3.246875047683716,3.25,3.109375,3.128124952316284,159602000.0,AMZN,3.441071391105652,3.413163421639302,-97.78598336566677,15.272516711889661,21.951768637019008,40.487247245218796,-123.30124914881185,-0.6812500953674316,-0.058619734959126646,-0.059211228803670295,0.0005914938445436505,-5.028465820711113,-1
2000-03-03,3.1624999046325684,3.237499952316284,3.103125095367432,3.125,121190000.0,AMZN,3.3921874591282437,3.374741632087395,-96.90266816148802,11.214100589071265,18.372503955407325,40.42440960719399,-119.02070216647755,-0.6843750476837158,-0.07568095731801572,-0.06101796093004749,-0.014662996387968223,-0.09989857706835671,-1
2000-03-06,3.143749952316284,3.362499952316284,3.140625,3.196875095367432,153316000.0,AMZN,3.3546874693461826,3.3510260938580667,-86.72566282057383,11.900848506826676,16.21526859726595,42.62990861403221,-69.57486241821861,-0.5249998569488521,-0.0824519249793676,-0.054231142873119496,-0.0282207821062481,2.3000030517578267,1
2000-03-07,3.243750095367432,3.290625095367432,3.106250047683716,3.174999952316284,83576000.0,AMZN,3.3178571122033254,3.327555941652496,-87.36266039547105,12.146346108413356,14.858954027672352,42.118848308541004,-84.41431798667006,-0.515625,-0.08856221675254794,-0.048273147717039874,-0.040289069035508066,-0.6842664288901062,-1
2000-03-08,3.1624999046325684,3.237499952316284,3.028125047683716,3.181250095367432,118814000.0,AMZN,3.2926339081355502,3.308048495481154,-72.62569213307192,17.222341204746975,15.646752492326476,42.33157382509728,-100.82711200263434,-0.3531248569488521,-0.09184163944537449,-0.04124205632789314,-0.05059958311748135,0.1968549022052169,1
2000-03-09,3.150000095367432,3.450000047683716,3.109375,3.440624952316284,166250000.0,AMZN,3.291964258466448,3.325725356392505,-26.257006575344157,36.062578019506866,22.452043441492897,50.46731129836157,36.169295616531215,-0.00937509536743164,-0.07267348755984226,-0.017659123553888732,-0.05501436400595353,8.153236909180963,1
2000-03-10,3.362499952316284,3.426563024520874,3.25,3.34375,74270000.0,AMZN,3.2995535475867137,3.328128642206838,-43.5754323287681,42.84991256469518,29.25134365559644,47.757324791290436,37.39713935888639,0.10625004768371582,-0.06455543327521296,-0.007632855415407536,-0.05692257785980542,-2.8156208147902433,-1
