date,open,high,low,close,volume,symbol,x_sma,x_ema,x_willr,x_stck,x_stcd,x_rsi,x_cci,x_mom,dif,dm,mcad,increase,updown
2000-02-18,34.46084792558537,35.250328977717906,33.35557445259981,33.94768524169922,10402700.0,HD,37.3678354535784,36.73202147310062,-89.79592535633357,31.164827064984472,48.24370381429767,34.06277117181678,-219.85167212132063,-1.8157920837402344,-0.8039819953127321,-0.373280344707322,-0.43070165060541005,-1.376194524412799,-1
2000-02-22,34.18453638036768,35.09243977153218,33.552951412601075,33.868743896484375,8019200.0,HD,36.99001257760184,36.35025112955179,-90.64737041544066,23.893122655988744,40.1244017213576,33.822427170863286,-154.09953496003683,-5.289520263671875,-0.9603563734326812,-0.42372377826181684,-0.5366325951708644,-0.23253822654711412,-1
2000-02-23,34.22400337314932,34.73716605348489,33.3950482741457,34.618743896484375,6533700.0,HD,36.72215243748256,36.11938349847614,-76.97841271843716,23.602584976215052,34.616025121835044,38.278298327360496,-116.31951234375337,-3.750041961669922,-1.0120986198408204,-0.3803728197359648,-0.6317258001048556,2.21443110583694,1
2000-02-24,34.69770308855144,34.85559934834007,33.23716268550662,33.51348114013672,7763600.0,HD,36.386623110089985,35.77192985069755,-95.07040998773941,17.377883554429467,28.86920982956159,34.5828162297202,-108.13567055325946,-4.697410583496094,-1.1292726382471088,-0.39803747051380256,-0.7312351677333062,-3.1926714604451565,-1
2000-02-25,33.78978376568488,34.26347232314775,33.31609520822201,33.47399139404297,6155600.0,HD,36.02007811410086,35.465538056476944,-95.7449480837476,13.003433104156928,23.580146306875626,34.454827406097294,-96.86626395640857,-5.131629943847663,-1.2113566194418794,-0.38409716136685856,-0.8272594580750209,-0.11783242071637832,-1
2000-02-28,33.94769817557928,35.9214015578804,33.43453529618099,35.881927490234375,8120100.0,HD,35.9213924407959,35.5210566476446,-52.48206342912,24.50857134503646,23.889639704491646,47.26976976673793,-35.06140371776798,-1.3815994262695384,-1.0697767267280227,-0.19401381492240144,-0.8757629118056213,7.19345377085782,1
2000-02-29,36.27665753571883,36.90824243296748,35.881916974938434,36.31613159179688,7119900.0,HD,35.76349694388254,35.62706664019824,-43.88488100601266,35.04427266632798,27.607997946669634,49.19856264501758,24.76656632663261,-2.2105369567871023,-0.9120237573634284,-0.029008676446245607,-0.8830150809171828,1.2100913522014114,1
2000-03-01,36.51349635606402,36.82928875698133,34.30294954964285,35.13190460205078,6504000.0,HD,35.62251826695034,35.56104503511191,-61.90503910356604,36.06118067539181,30.425799916879978,44.425630670006015,-10.956254508888042,-1.9737014770507812,-0.872502942856805,0.008409710448302299,-0.8809126533051073,-3.260884179672911,-1
2000-03-02,35.09242702665783,35.526641534299266,34.22399801137496,34.81610870361328,5352000.0,HD,35.42232704162598,35.46172019091209,-68.25431142249634,34.62267205649033,31.824781920156507,43.22145883569499,-32.19299344639439,-2.8026771545410156,-0.85678798386963,0.019299735548381936,-0.8760877194180119,-0.8988863598902799,-1
2000-03-03,35.05297568084997,35.25034603941332,34.34244239002193,34.421390533447266,5832800.0,HD,35.17138508387974,35.323009569916785,-76.19029975299622,31.01832932300486,31.555961233440403,41.70001342366655,-35.08087738981959,-3.5131874084472656,-0.8661992177946942,0.00791080129865418,-0.8741100190933484,-1.1337228221746993,-1
2000-03-06,34.342449745833186,34.5398201466713,33.552968142480694,34.02665710449219,4821800.0,HD,34.88097054617746,35.15016257452684,-83.4707444652409,26.188621268665226,29.76683391614515,40.17689120213769,-70.78485477238522,-4.065803527832031,-0.8951901820937067,-0.01686413040028656,-0.8783260516934202,-1.146767817446293,-1
2000-03-07,34.76297419509341,34.76297419509341,32.23475788999571,33.10383224487305,8491900.0,HD,34.55001640319824,34.877318530573,-83.49525018953298,22.960656634091432,27.498096323778388,36.79337509052658,-120.15136486961315,-4.633358001708984,-0.9813179613620591,-0.08239352773491104,-0.898924433627148,-2.712064416981207,-1
2000-03-08,33.06434730802263,33.97292554946173,32.66931329000564,33.182857513427734,6631400.0,HD,34.337488991873606,34.65139039495363,-79.71321794873967,22.06936372924337,25.68851250083229,37.2804839148651,-116.77113294819159,-2.975383758544922,-1.0313098700054084,-0.10590834910260827,-0.9254015209028001,0.23871939650409063,1
